"No.","Time","Source","Destination","Protocol","Length","Info"
"1048","442.769972","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1049","443.155594","192.168.1.7","157.240.216.60","TCP","66","[TCP Keep-Alive] 55144  >  443 [ACK] Seq=581 Ack=484 Win=64128 Len=0 TSval=1151992100 TSecr=2796983361"
"1050","443.155611","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 98#9] 40286  >  8008 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=3801593546 TSecr=608461"
"1051","443.181029","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 99#9] [TCP ACKed unseen segment] 8008  >  40286 [ACK] Seq=1 Ack=2 Win=1358 Len=0 TSval=612969 TSecr=3797710107"
"1052","443.218526","157.240.216.60","192.168.1.7","TCP","54","443  >  55144 [RST] Seq=484 Win=0 Len=0"
"1053","446.762902","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1054","446.762946","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1055","447.466214","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=10033 Ack=10019 Win=501 Len=110 TSval=3801597856 TSecr=612897 [TCP segment of a reassembled PDU]"
"1056","447.472821","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=10019 Ack=10143 Win=1425 Len=110 TSval=613398 TSecr=3801597856 [TCP segment of a reassembled PDU]"
"1057","447.472848","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=10143 Ack=10129 Win=501 Len=0 TSval=3801597863 TSecr=613398"
"1058","448.298885","Fiberhom_dd:8c:b8","IntelCor_7a:04:86","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"1059","448.298895","IntelCor_7a:04:86","Fiberhom_dd:8c:b8","ARP","42","192.168.1.7 is at 64:32:a8:7a:04:86"
"1060","451.085700","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"1061","451.148942","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8473 Ack=746 Win=202 Len=0 TSval=208126202 TSecr=1152000030"
"1062","451.236851","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"1063","451.236869","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=746 Ack=8511 Win=501 Len=0 TSval=1152000181 TSecr=208126290"
"1064","452.474079","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=10143 Ack=10129 Win=501 Len=110 TSval=3801602864 TSecr=613398 [TCP segment of a reassembled PDU]"
"1065","452.478953","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=10129 Ack=10253 Win=1425 Len=110 TSval=613899 TSecr=3801602864 [TCP segment of a reassembled PDU]"
"1066","452.478979","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=10253 Ack=10239 Win=501 Len=0 TSval=3801602869 TSecr=613899"
"1067","453.960956","192.168.1.7","35.222.85.5","TCP","74","44220  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=584187783 TSecr=0 WS=128"
"1068","454.142321","192.168.1.7","192.168.1.1","DNS","86","Standard query 0x1644 A docs.google.com OPT"
"1069","454.195441","192.168.1.1","192.168.1.7","DNS","102","Standard query response 0x1644 A docs.google.com A 216.58.222.78 OPT"
"1070","454.196720","192.168.1.7","216.58.222.78","UDP","1392","49814  >  443 Len=1350"
"1071","454.196979","192.168.1.7","216.58.222.78","UDP","1392","49814  >  443 Len=1350"
"1072","454.196998","192.168.1.7","216.58.222.78","UDP","143","49814  >  443 Len=101"
"1073","454.275952","216.58.222.78","192.168.1.7","UDP","84","443  >  49814 Len=42"
"1074","454.306491","216.58.222.78","192.168.1.7","UDP","1392","443  >  49814 Len=1350"
"1075","454.306782","192.168.1.7","216.58.222.78","UDP","75","49814  >  443 Len=33"
"1076","454.306959","216.58.222.78","192.168.1.7","UDP","67","443  >  49814 Len=25"
"1077","454.647719","216.58.222.78","192.168.1.7","UDP","733","443  >  49814 Len=691"
"1078","454.648171","216.58.222.78","192.168.1.7","UDP","1264","443  >  49814 Len=1222"
"1079","454.648180","216.58.222.78","192.168.1.7","UDP","1392","443  >  49814 Len=1350"
"1080","454.648183","216.58.222.78","192.168.1.7","UDP","74","443  >  49814 Len=32"
"1081","454.648478","192.168.1.7","216.58.222.78","UDP","77","49814  >  443 Len=35"
"1082","454.648522","192.168.1.7","216.58.222.78","UDP","75","49814  >  443 Len=33"
"1083","454.648529","216.58.222.78","192.168.1.7","UDP","176","443  >  49814 Len=134"
"1084","454.648554","192.168.1.7","216.58.222.78","UDP","75","49814  >  443 Len=33"
"1085","454.655149","216.58.222.78","192.168.1.7","UDP","733","443  >  49814 Len=691"
"1086","454.660047","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1087","454.660073","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1088","454.681156","192.168.1.7","216.58.222.78","UDP","75","49814  >  443 Len=33"
"1089","454.688762","192.168.1.7","192.168.1.1","DNS","86","Standard query 0xcfcf A ssl.gstatic.com OPT"
"1090","454.745335","192.168.1.1","192.168.1.7","DNS","102","Standard query response 0xcfcf A ssl.gstatic.com A 172.217.29.99 OPT"
"1091","454.746624","192.168.1.7","172.217.29.99","UDP","1392","36170  >  443 Len=1350"
"1092","454.746767","192.168.1.7","172.217.29.99","UDP","472","36170  >  443 Len=430"
"1093","454.825911","172.217.29.99","192.168.1.7","UDP","84","443  >  36170 Len=42"
"1094","454.856255","172.217.29.99","192.168.1.7","UDP","1392","443  >  36170 Len=1350"
"1095","454.856525","192.168.1.7","172.217.29.99","UDP","75","36170  >  443 Len=33"
"1096","454.880213","172.217.29.99","192.168.1.7","UDP","67","443  >  36170 Len=25"
"1097","454.912591","172.217.29.99","192.168.1.7","UDP","476","443  >  36170 Len=434"
"1098","454.912609","172.217.29.99","192.168.1.7","UDP","69","443  >  36170 Len=27"
"1099","454.912788","192.168.1.7","172.217.29.99","UDP","75","36170  >  443 Len=33"
"1100","454.936884","192.168.1.7","216.58.222.78","UDP","220","49814  >  443 Len=178"
"1101","454.963607","192.168.1.7","35.222.85.5","TCP","74","[TCP Retransmission] 44220  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=584188786 TSecr=0 WS=128"
"1102","455.013016","216.58.222.78","192.168.1.7","UDP","67","443  >  49814 Len=25"
"1103","455.262279","216.58.222.78","192.168.1.7","UDP","382","443  >  49814 Len=340"
"1104","455.262297","216.58.222.78","192.168.1.7","UDP","363","443  >  49814 Len=321"
"1105","455.262299","216.58.222.78","192.168.1.7","UDP","165","443  >  49814 Len=123"
"1106","455.262480","192.168.1.7","216.58.222.78","UDP","75","49814  >  443 Len=33"
"1107","455.262661","192.168.1.7","216.58.222.78","UDP","91","49814  >  443 Len=49"
"1108","455.266347","192.168.1.7","216.58.222.109","UDP","1392","33893  >  443 Len=1350"
"1109","455.266610","192.168.1.7","216.58.222.109","UDP","1392","33893  >  443 Len=1350"
"1110","455.266623","192.168.1.7","216.58.222.109","UDP","1377","33893  >  443 Len=1335"
"1111","455.337205","216.58.222.78","192.168.1.7","UDP","67","443  >  49814 Len=25"
"1112","455.343383","216.58.222.109","192.168.1.7","UDP","84","443  >  33893 Len=42"
"1113","455.371609","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1114","455.371626","216.58.222.109","192.168.1.7","UDP","67","443  >  33893 Len=25"
"1115","455.371889","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1116","455.674476","216.58.222.109","192.168.1.7","UDP","1024","443  >  33893 Len=982"
"1117","455.674496","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1118","455.674499","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1119","455.674501","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1120","455.674504","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1121","455.674506","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1122","455.674517","216.58.222.109","192.168.1.7","UDP","1050","443  >  33893 Len=1008"
"1123","455.674521","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1124","455.674524","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1125","455.674526","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1126","455.674540","216.58.222.109","192.168.1.7","UDP","1141","443  >  33893 Len=1099"
"1127","455.674544","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1128","455.674556","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1129","455.674560","216.58.222.109","192.168.1.7","UDP","904","443  >  33893 Len=862"
"1130","455.674577","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1131","455.674581","216.58.222.109","192.168.1.7","UDP","960","443  >  33893 Len=918"
"1132","455.674652","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1133","455.674657","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1134","455.674693","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1135","455.674728","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1136","455.674742","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1137","455.674757","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1138","455.674773","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1139","455.674789","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1140","455.674801","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1141","455.674814","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1142","455.674815","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1143","455.674830","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1144","455.674846","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1145","455.674858","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1146","455.674871","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1147","455.674883","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1148","455.678699","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1149","455.678724","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1150","455.678736","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1151","455.678739","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1152","455.678744","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1153","455.678747","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1154","455.678758","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1155","455.678762","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1156","455.678775","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1157","455.678779","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1158","455.678789","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1159","455.678792","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1160","455.678810","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1161","455.678828","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1162","455.678838","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1163","455.678842","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1164","455.678853","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1165","455.678900","192.168.1.7","216.58.222.109","UDP","79","33893  >  443 Len=37"
"1166","455.678923","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1167","455.678952","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1168","455.678983","192.168.1.7","216.58.222.109","UDP","79","33893  >  443 Len=37"
"1169","455.679011","192.168.1.7","216.58.222.109","UDP","90","33893  >  443 Len=48"
"1170","455.679051","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1171","455.679080","192.168.1.7","216.58.222.109","UDP","79","33893  >  443 Len=37"
"1172","455.679099","192.168.1.7","216.58.222.109","UDP","79","33893  >  443 Len=37"
"1173","455.679122","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1174","455.679145","192.168.1.7","216.58.222.109","UDP","79","33893  >  443 Len=37"
"1175","455.680506","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1176","455.680600","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1177","455.684940","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1178","455.690701","192.168.1.7","216.58.222.109","UDP","94","33893  >  443 Len=52"
"1179","455.729760","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1180","455.730677","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1181","455.730726","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1182","455.732022","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1183","455.733917","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1184","455.733926","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1185","455.733954","192.168.1.7","216.58.222.109","UDP","79","33893  >  443 Len=37"
"1186","455.733995","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1187","455.737527","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1188","455.740371","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1189","455.740380","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1190","455.740410","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1191","455.740431","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1192","455.740450","216.58.222.109","192.168.1.7","UDP","84","443  >  33893 Len=42"
"1193","455.740486","192.168.1.7","216.58.222.109","UDP","77","33893  >  443 Len=35"
"1194","455.920920","192.168.1.7","192.168.1.1","DNS","88","Standard query 0x4f85 A beacons4.gvt2.com OPT"
"1195","455.978411","192.168.1.1","192.168.1.7","DNS","104","Standard query response 0x4f85 A beacons4.gvt2.com A 216.239.32.116 OPT"
"1196","455.979480","192.168.1.7","216.239.32.116","UDP","1392","34549  >  443 Len=1350"
"1197","455.979639","192.168.1.7","216.239.32.116","UDP","365","34549  >  443 Len=323"
"1198","456.018865","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1199","456.058606","216.239.32.116","192.168.1.7","UDP","84","443  >  34549 Len=42"
"1200","456.080816","216.239.32.116","192.168.1.7","UDP","1392","443  >  34549 Len=1350"
"1201","456.081083","192.168.1.7","216.239.32.116","UDP","75","34549  >  443 Len=33"
"1202","456.104537","216.239.32.116","192.168.1.7","UDP","67","443  >  34549 Len=25"
"1203","456.185587","216.58.222.109","192.168.1.7","UDP","1392","443  >  33893 Len=1350"
"1204","456.185712","192.168.1.7","216.58.222.109","UDP","75","33893  >  443 Len=33"
"1205","456.196329","216.239.32.116","192.168.1.7","UDP","409","443  >  34549 Len=367"
"1206","456.196628","192.168.1.7","216.239.32.116","UDP","91","34549  >  443 Len=49"
"1207","456.196842","192.168.1.7","216.239.32.116","UDP","769","34549  >  443 Len=727"
"1208","456.197452","216.239.32.116","192.168.1.7","UDP","69","443  >  34549 Len=27"
"1209","456.223001","192.168.1.7","216.239.32.116","UDP","75","34549  >  443 Len=33"
"1210","456.249690","216.239.32.116","192.168.1.7","UDP","67","443  >  34549 Len=25"
"1211","456.387951","216.239.32.116","192.168.1.7","UDP","816","443  >  34549 Len=774"
"1212","456.387967","216.239.32.116","192.168.1.7","UDP","69","443  >  34549 Len=27"
"1213","456.388132","192.168.1.7","216.239.32.116","UDP","75","34549  >  443 Len=33"
"1214","456.979596","192.168.1.7","35.222.85.5","TCP","74","[TCP Retransmission] 44220  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=584190802 TSecr=0 WS=128"
"1215","457.479686","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=10253 Ack=10239 Win=501 Len=110 TSval=3801607870 TSecr=613899 [TCP segment of a reassembled PDU]"
"1216","457.484267","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=10239 Ack=10363 Win=1425 Len=110 TSval=614399 TSecr=3801607870 [TCP segment of a reassembled PDU]"
"1217","457.484293","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=10363 Ack=10349 Win=501 Len=0 TSval=3801607874 TSecr=614399"
"1218","458.026923","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"1219","458.948358","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"1220","461.075597","192.168.1.7","35.222.85.5","TCP","74","[TCP Retransmission] 44220  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=584194898 TSecr=0 WS=128"
"1221","462.485322","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=10363 Ack=10349 Win=501 Len=110 TSval=3801612875 TSecr=614399 [TCP segment of a reassembled PDU]"
"1222","462.489930","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=10349 Ack=10473 Win=1425 Len=110 TSval=614900 TSecr=3801612875 [TCP segment of a reassembled PDU]"
"1223","462.489952","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=10473 Ack=10459 Win=501 Len=0 TSval=3801612880 TSecr=614900"
"1224","467.491193","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=10473 Ack=10459 Win=501 Len=110 TSval=3801617881 TSecr=614900 [TCP segment of a reassembled PDU]"
"1225","467.556876","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=10459 Ack=10583 Win=1425 Len=110 TSval=615406 TSecr=3801617881 [TCP segment of a reassembled PDU]"
"1226","467.556903","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=10583 Ack=10569 Win=501 Len=0 TSval=3801617947 TSecr=615406"
